Product ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;MPN;Ecotax;Width;Height;Depth;Weight;Delivery time of in-stock products;Delivery time of out-of-stock products with allowed orders;Quantity;Minimal quantity;Low stock level;Send me an email when the quantity is under this level;Visibility;Additional shipping cost;Unity;Unit price;Summary;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Image alt texts (x,y,z...);Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock action;Virtual product;File URL;Number of allowed downloads;Expiration date;Number of days;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse;Acessories  (x,y,z...)
62;1;Пенопласт;Пенопласт;48000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Пенопласт;Пенопласт;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-c77c47a7-8b3b-47f2-b17f-3cfa586a844b.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
63;1;Пенопласт ;Пенопласт;58000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Пенопласт ;Пенопласт ;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-a6c468e2-c4eb-4df1-9b57-8d093707c526.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
64;1;Пенопласт;Пенопласт;82000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Пенопласт;Пенопласт;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-89007e4c-8cd8-491c-947a-c9bc16121244.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
65;1;Литокол LITOCHROM 1-6 C.110 голубая-затирочная смесь 2кг;Заполнитель швов;109199;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Литокол LITOCHROM 1-6 C.110 голубая-затирочная смесь 2кг;Литокол LITOCHROM 1-6 C.110 голубая-затирочная смесь 2кг;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-c6a58d24-c0ab-446f-857b-c5f3a155a558.png;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
66;1;Литокол LITOCHROM 1-6 C.140 светло коричневая-затирочная смесь 2кг;Заполнитель швов;54599;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Литокол LITOCHROM 1-6 C.140 светло коричневая-затирочная смесь 2кг;Литокол LITOCHROM 1-6 C.140 светло коричневая-затирочная смесь 2кг;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-238c5fa1-1c86-43f6-9f56-dbe0c10647c6.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
67;1;Литокол LITOCHROM 1-6 C.330 киви-затирочная смесь 2кг;Заполнитель швов;55000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Литокол LITOCHROM 1-6 C.330 киви-затирочная смесь 2кг;Литокол LITOCHROM 1-6 C.330 киви-затирочная смесь 2кг;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-0c6dc330-d7f6-4715-8e16-8b4530af69ed.png;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
68;1;Литокол LITOCHROM 1-6 C.20 cветло серая-затирочная смесь 2кг;Заполнитель швов;54599;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Литокол LITOCHROM 1-6 C.20 cветло серая-затирочная смесь 2кг;Литокол LITOCHROM 1-6 C.20 cветло серая-затирочная смесь 2кг;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-312c47ef-5e5e-4d97-84b0-b61db753b844.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
69;1;Литокол LITOCHROM 1-6 C.30 жемчужная серая-затирочная смесь 2кг;Заполнитель швов;56783;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Литокол LITOCHROM 1-6 C.30 жемчужная серая-затирочная смесь 2кг;Литокол LITOCHROM 1-6 C.30 жемчужная серая-затирочная смесь 2кг;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-cbfbf189-6352-4fb4-9d62-d19d835773af.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
70;1;Литокол LITOCHROM 1-6 C.470 черная затирочная смесь 2кг;Заполнитель швов;65519;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Литокол LITOCHROM 1-6 C.470 черная затирочная смесь 2кг;Литокол LITOCHROM 1-6 C.470 черная затирочная смесь 2кг;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-9e584699-94fc-4ac0-a6c1-b47a878cf1f6.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
71;1;Литокол LITOCHROM 1-6 C.480 ванильная-затирочный смесь 2кг;Заполнитель швов;54599;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Литокол LITOCHROM 1-6 C.480 ванильная-затирочный смесь 2кг;Литокол LITOCHROM 1-6 C.480 ванильная-затирочный смесь 2кг;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-75fb9062-2ccf-4746-8b85-2cd58a14febd.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
72;1;Литокол LITOCHROM 1-6 C.490 коралловая-затирочный смесь 2кг;Заполнитель швов;76439;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Литокол LITOCHROM 1-6 C.490 коралловая-затирочный смесь 2кг;Литокол LITOCHROM 1-6 C.490 коралловая-затирочный смесь 2кг;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-5758a8a7-c500-4c92-a1e6-4433bc34919f.jpeg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
73;1;Литокол LITOCHROM 1-6 C.80 коричневая-затирочная смесь 2кг;Заполнитель швов;60059;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Литокол LITOCHROM 1-6 C.80 коричневая-затирочная смесь 2кг;Литокол LITOCHROM 1-6 C.80 коричневая-затирочная смесь 2кг;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-dd2941d3-8baf-47e6-8aae-0590a2b226fb.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
74;1;Литокол LITOCHROM 1-6 C.130 песочная-затирочная смесь 5кг;Заполнитель швов;109199;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Литокол LITOCHROM 1-6 C.130 песочная-затирочная смесь 5кг;Литокол LITOCHROM 1-6 C.130 песочная-затирочная смесь 5кг;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-d28cc5fe-919a-4893-962a-53d1fb1cbb6e.png;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
75;1;Литокол LITOCHROM 1-6 C.20 светло-серая-затирочная смесь 5кг;Заполнитель швов;109199;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Литокол LITOCHROM 1-6 C.20 светло-серая-затирочная смесь 5кг;Литокол LITOCHROM 1-6 C.20 светло-серая-затирочная смесь 5кг;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-b06c2497-4827-4264-b06e-36bf429db771.png;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
76;1;Саморез 3.5х30 Vero Для деревянных досок;Саморезы и шурупы;27000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Саморез 3.5х30 Vero Для деревянных досок; Саморез 3.5х30 Vero Для деревянных досок;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-cf6351e0-9428-4372-a590-51ef2b6f6073.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
77;1;Литокол LITOCHROM 1-6 C.470 черная-затирочная смесь 5кг;Заполнитель швов;131039;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Литокол LITOCHROM 1-6 C.470 черная-затирочная смесь 5кг;Литокол LITOCHROM 1-6 C.470 черная-затирочная смесь 5кг;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-9ced36c5-9d54-4d6f-be6c-c183ff33f9b4.png;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
78;1;Литокол LITOCHROM 1-6 C.50 cветло-бежевая-затирочная смесь 5кг;Заполнитель швов;109199;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Литокол LITOCHROM 1-6 C.50 cветло-бежевая-затирочная смесь 5кг;Литокол LITOCHROM 1-6 C.50 cветло-бежевая-затирочная смесь 5кг;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-8304bd38-c3fa-438d-a061-3b28d64f42bc.png;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
79;1;Cмеситель-водонагреватель проточный электрический Frud R81022;Для кухни;423910;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Cмеситель-водонагреватель проточный электрический Frud R81022;Cмеситель-водонагреватель проточный электрический Frud R81022;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-88919dfe-053e-4d76-8a4a-e632570f7bb0.png;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
80;1;Литокол STARLIKE EVO S.110 жемчужно-серый эпоксидный состав 2,5 кг;Заполнитель швов;458635;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Литокол STARLIKE EVO S.110 жемчужно-серый эпоксидный состав 2,5 кг;Литокол STARLIKE EVO S.110 жемчужно-серый эпоксидный состав 2,5 кг;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-f9a5305c-4ec2-4630-bb03-69c11f469a30.JPG;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
81;1;Саморез 4,2х64 Vero Для деревянных досок;Саморезы и шурупы;27000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Саморез 4,2х64 Vero Для деревянных досок;Саморез 4,2х64 Vero Для деревянных досок;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-6f945295-a585-4d5f-88f2-f033e59b957f.JPG;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
82;1;Миксер из оцинкованной стали, D 100 мм, L 450 мм, для песчано-гравийных смесей Сибртех;Малярные инструменты;40000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Миксер из оцинкованной стали, D 100 мм, L 450 мм, для песчано-гравийных смесей Сибртех; Миксер из оцинкованной стали, D 100 мм, L 450 мм, для песчано-гравийных смесей Сибртех;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-1ce26df1-45f2-4a76-9f39-04bd6f5c7e10.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
83;1;Рулетка Continuous fixation, 7.5 м х 25 мм, двухкомпонентный корпус, плавная фиксация Matrix;Измерительный инструмент;33000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Рулетка Continuous fixation, 7.5 м х 25 мм, двухкомпонентный корпус, плавная фиксация Matrix; Рулетка Continuous fixation, 7.5 м х 25 мм, двухкомпонентный корпус, плавная фиксация Matrix;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-1525c371-c12d-42fc-a1e3-a0d042734c4d.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
84;1;Рулетка Status Magnet 3 fixations, 10 м х 32 мм, обрезиненный корпус, зацеп с магнитом Matrix;Измерительный инструмент;75000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Рулетка Status Magnet 3 fixations, 10 м х 32 мм, обрезиненный корпус, зацеп с магнитом Matrix; Рулетка Status Magnet 3 fixations, 10 м х 32 мм, обрезиненный корпус, зацеп с магнитом Matrix;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-fd7c4f72-5254-4871-b90e-297658a4bc8f.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
85;1;Рулетка металлическая Total 3мX16мм;Измерительный инструмент;22932;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Рулетка металлическая Total 3мX16мм; Рулетка металлическая Total 3мX16мм;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-c5e0d077-e656-4ea7-9bf3-a3f2edd8f8f0.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
86;1;Рулетка металлическая Total 5мХ19мм;Измерительный инструмент;27300;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Рулетка металлическая Total 5мХ19мм; Рулетка металлическая Total 5мХ19мм;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-41bc1aa7-a218-44b3-8d2a-0b4cb2f89977.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
87;1;Рулетка металлическая 5мХ25мм;Измерительный инструмент;38220;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Рулетка металлическая 5мХ25мм; Рулетка металлическая 5мХ25мм;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-79d50132-5b0a-4a64-bc1b-14b6260de9cb.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
88;1;Рулетка металлическая 5мх19мм;Измерительный инструмент;3;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Рулетка металлическая 5мх19мм; Рулетка металлическая 5мх19мм;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-2e91ae32-819e-44b0-bd98-59e4887b83fb.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
89;1;Литокол PRIMER FORTE - универсальный грунт-концентрат глубокого проникновения морозостойкая при транспортировке 10кг;Грунтовки;502315;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Литокол PRIMER FORTE - универсальный грунт-концентрат глубокого проникновения морозостойкая при транспортировке 10кг;Литокол PRIMER FORTE - универсальный грунт-концентрат глубокого проникновения морозостойкая при транспортировке 10кг;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-975f64f6-10e0-4e89-afd7-a121bcddd90d.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
90;1;Базальтовая каменная вата BASALT WOOL 1200 х 600 х 100кг/м3;Базальтовые утеплители;0;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Базальтовая каменная вата BASALT WOOL 1200 х 600 х 100кг/м3;Базальтовая каменная вата BASALT WOOL 1200 х 600 х 100кг/м3;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-519baee6-2ecd-44eb-afc8-2d75fb83394c.png;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
91;1;Саморез 3.5х51 Vero Для деревянных досок;Саморезы и шурупы;27000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Саморез 3.5х51 Vero Для деревянных досок; Саморез 3.5х51 Vero Для деревянных досок;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-fd4678a7-c743-4179-b72e-e41837e094c5.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
92;1;Базальтовая каменная вата BASALT WOOL 1200 х 600 х 120кг/м3;Базальтовые утеплители;0;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Базальтовая каменная вата BASALT WOOL 1200 х 600 х 120кг/м3;Базальтовая каменная вата BASALT WOOL 1200 х 600 х 120кг/м3;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-2b0c791c-8172-457b-ba99-948036fdc8ed.png;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
93;1;Базальтовая каменная вата BASALT WOOL 1200 х 600 х 120кг/м3;Базальтовые утеплители;0;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Базальтовая каменная вата BASALT WOOL 1200 х 600 х 120кг/м3;Базальтовая каменная вата BASALT WOOL 1200 х 600 х 120кг/м3;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-77417e6c-5d72-4008-a253-90934fe04f04.png;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
94;1;Базальтовая каменная вата для фасада BASALT WOOL 1200 х 600 х 140кг/м3;Базальтовые утеплители;95000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Базальтовая каменная вата для фасада BASALT WOOL 1200 х 600 х 140кг/м3;Базальтовая каменная вата для фасада BASALT WOOL 1200 х 600 х 140кг/м3;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-39788c26-f0fe-48ff-8a53-f041b18c3a3c.png;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
95;1;Базальтовая каменная вата для фасада BASALT WOOL 1200 х 600 х 140кг/м3;Базальтовые утеплители;152000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Базальтовая каменная вата для фасада BASALT WOOL 1200 х 600 х 140кг/м3;Базальтовая каменная вата для фасада BASALT WOOL 1200 х 600 х 140кг/м3;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-3951b439-db2e-4c5d-889e-c3ad2bf7cdf0.png;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
96;1;Базальтовая каменная вата для фасада BASALT WOOL 1200 х 600 х 140кг/м3;Базальтовые утеплители;185000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Базальтовая каменная вата для фасада BASALT WOOL 1200 х 600 х 140кг/м3;Базальтовая каменная вата для фасада BASALT WOOL 1200 х 600 х 140кг/м3;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-039c04fd-ffc7-4f54-bda0-12afb1ce7253.png;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
97;1;Бур сверло из быстрорежущей стали 2х49мм;Бур и насадки;1600;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Бур сверло из быстрорежущей стали 2х49мм;Бур сверло из быстрорежущей стали 2х49мм;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-03122839-6dbf-4dcb-89e1-cd303a54d8e3.JPG;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
98;1;Бур сверло из быстрорежущей стали 5х86мм;Бур и насадки;6000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Бур сверло из быстрорежущей стали 5х86мм;Бур сверло из быстрорежущей стали 5х86мм;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-16464f0e-fe57-47ae-9404-e6c98ef2e703.JPG;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
99;1;Бур сверло из быстрорежущей стали 6х93мм;Бур и насадки;8000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Бур сверло из быстрорежущей стали 6х93мм;Бур сверло из быстрорежущей стали 6х93мм;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-e3a5d40e-d569-4fe7-9cf3-9120a1684df7.JPG;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
100;1;Бур сверло из быстрорежущей стали 8х117мм;Бур и насадки;13000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Бур сверло из быстрорежущей стали 8х117мм;Бур сверло из быстрорежущей стали 8х117мм;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-6697d07e-b075-4d10-aad7-39cc7ee5ee4d.JPG;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
101;1;Бур для перфоратора 6х110мм;Бур и насадки;9000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Бур для перфоратора 6х110мм;Бур для перфоратора 6х110мм;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-99feeb2b-7c45-4ed7-8fdf-1429757b7aa0.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
102;1;Бур для перфоратора 8х110мм;Бур и насадки;15000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Бур для перфоратора 8х110мм;Бур для перфоратора 8х110мм;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-05bed927-3c8f-482b-bd1f-c691b69405da.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
103;1;Таз строительный круглый 85Л;Строительные емкости;90000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Таз строительный круглый 85Л;Таз строительный круглый 85Л;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-cf806361-2f30-4f3b-9cd7-58690af6e2ea.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
104;1;Дрель- аккумуляторная с бесщеточным двигателем Denzel ;Электроинструмент;1540000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Дрель- аккумуляторная с бесщеточным двигателем Denzel ;Дрель- аккумуляторная с бесщеточным двигателем Denzel ;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-eefbc1d3-55c8-464a-9f0a-14a31fd573c8.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
105;1;Моечная машина высокого давления R-135 Denzel;Электроинструмент;1553000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Моечная машина высокого давления R-135 Denzel;Моечная машина высокого давления R-135 Denzel;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-11e954a1-5621-42c2-8a54-f135806a31bf.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
106;1;Кисть плоская  Евро  2.5  MTX;Кисти;11530;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Кисть плоская  Евро  2.5  MTX;Кисть плоская  Евро  2.5  MTX;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-649f7bd1-223a-4578-a780-317fb8870534.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
